food_id,rest_id,food_name,food_price
1179,576,Xà Lách Lắc,37000.0
1146,576,1 Miếng Gà Rán,38000.0
674,1179,Combo Đại Gia Đình: 30 Viên Dimsum Ngẫu Nhiên,96000.0
543,1179,Tặng Chai Tùy Chọn : Coca/Pepsi/ Ô Long/ Sting Khi Mua 40 Viên Há…,128000.0
1018,1179,COMBO ĐẠI GIA ĐÌNH: 35 Viên Dimsum Ngẫu Nhiên,112000.0
1536,1179,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,160000.0
72,1179,Combo 32 Viên GÌ CŨNG ĐƯỢC,102400.0
824,1179,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,224000.0
926,1179,COMBO ĐẠI GIA ĐÌNH: 40 Viên DIMSUM Gì Cũng Được,128000.0
182,1179,Combo 8 Viên Dimsum Ngẫu Nhiên,25600.0
13,1179,Combo 7 Viên Dimsum ngẫu nhiên,22400.0
1907,1179,Combo 10 Viên Dimsum Ngẫu Nhiên,32000.0
445,831,2 Mỳ ý vừa + 1 Miếng gà giòn vui vẻ + 2 Miếng gà không xương + 1 Bánh…,145000.0
1455,831,2 Gà Sốt Cay + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2 …,149000.0
1157,831,2 Gà Giòn Vui Vẻ + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2…,139000.0
707,831,02 Gà giòn + 02 Mì Ý + 2 Cơm Gà giòn + 02 Khoai vừa + 2 Bánh xoài đào +…,295000.0
1082,831,02 Gà giòn + 02 Mì Ý+ 1 Sandwich thịt nướng + 02 Khoai vừa + 03 Nước…,215000.0
962,831,1 Miếng Gà Giòn Vui Vẻ,30000.0
1039,831,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,85000.0
982,831,1 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,55000.0
576,831,2 Miếng Gà Giòn Vui Vẻ + 1 Nước ngọt lớn,75000.0
1448,831,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên lớn + 1 Nước ngọt lớn,95000.0
1217,152,COMBO 30 Viên Dimsum Ngẫu Nhiên,112500.0
1536,152,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,162500.0
824,152,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,227500.0
214,152,Combo 6 viên Dimsum ngẫu nhiên,22500.0
676,152,Combo 7 viên Dimsum ngẫu nhiên,26250.0
973,152,Combo 8 viên Dimsum ngẫu nhiên,30000.0
1236,152,Combo 10 viên Dimsum ngẫu nhiên,37500.0
1686,152,DIMSUM 4 viên ngẫu nhiên,15000.0
22,152,Combo 16 Viên Há Cảo Ngẫu Nhiên,60000.0
1608,152,Combo: 36 VIÊN DIMSUM NGẪU NHIÊN,135000.0
1529,1062,Lẩu Thái - 1200ml,70200.0
1407,1062,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,1062,Lẩu nấm - 1200ml,70200.0
269,1062,Lẩu Đài Bắc - 1200ml,70200.0
1781,1062,Lẩu cà chua - 1200ml,70200.0
1441,1062,Gầu hoa bò Úc - 100gr,63720.0
209,1062,Ba chỉ bò Mỹ - 100gr,52920.0
410,1062,Bắp bò Úc - 100gr,63720.0
682,1062,Gầu bò Mỹ - 100gr,63720.0
779,1062,Thịt bò mỹ vị - 100gr,52920.0
419,1029,Combo 30 Viên Dimsum Ngẫu Nhiên,112500.0
1536,1029,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,162500.0
1241,1029,Combo Gia Đình 42 Viên Dimsum Ngẫu Nhiên,136500.0
824,1029,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,227500.0
972,1029,DIMSUM 4 Viên GÌ CŨNG ĐƯỢC,15000.0
911,1029,Combo 3 Viên GÌ CŨNG ĐƯỢC,11250.0
966,1029,Combo 6 Viên GÌ CŨNG ĐƯỢC,22500.0
781,1029,Combo 10 Viên GÌ CŨNG ĐƯỢC,37500.0
154,1029,Combo 17 Viên Há Cảo GÌ CŨNG ĐƯỢC,63750.0
883,1029,Combo 9 Viên GÌ CŨNG ĐƯỢC,33750.0
648,516,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
655,516,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
675,516,Combo Salad Dzui Dzẻ (7578),99000.0
1761,516,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
521,516,Combo Nghỉ Giải Lao (7588),109000.0
1783,516,Couple Combo B (7576),139000.0
1135,516,Couple Combo A (7575),139000.0
1424,516,Cơm gà tắm mắm tỏi (1662),59000.0
1179,516,Xà Lách Lắc,37000.0
1016,516,6 Miếng Gà McNuggets,55000.0
269,724,Lẩu Đài Bắc - 1200ml,70200.0
1407,724,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,724,Lẩu nấm - 1200ml,70200.0
1529,724,Lẩu Thái - 1200ml,70200.0
1781,724,Lẩu cà chua - 1200ml,70200.0
1441,724,Gầu hoa bò Úc - 100gr,63720.0
209,724,Ba chỉ bò Mỹ - 100gr,52920.0
682,724,Gầu bò Mỹ - 100gr,63720.0
410,724,Bắp bò Úc - 100gr,63720.0
553,724,Ba chỉ Cừu - 100gr,63720.0
1355,830,Há Cảo Tôm - Dim Sum (6 viên),26000.0
1145,830,Xíu Mại - Dimsum (6 viên),26000.0
454,830,Há Cảo Thịt - Dimsum (6 viên),26000.0
312,830,Há Cảo Bắp (6 viên),26000.0
1898,830,Bánh Xếp (6 viên),26000.0
1273,830,Há Cảo Hẹ - Dim Sum (6 viên),26000.0
811,830,Phần 6 Viên Thập Cẩm,26000.0
1383,830,Phần 9 Viên Thập Cẩm,39000.0
1889,830,"Phần 6 Viên Há Cảo Tôm-Thịt, Xíu Mại",26000.0
80,830,"Phần 9 Viên Há Cảo Tôm-Thịt, Xíu Mại",39000.0
1355,1175,Há Cảo Tôm - Dim Sum (6 viên),26000.0
1145,1175,Xíu Mại - Dimsum (6 viên),26000.0
1898,1175,Bánh Xếp (6 viên),26000.0
454,1175,Há Cảo Thịt - Dimsum (6 viên),26000.0
312,1175,Há Cảo Bắp (6 viên),26000.0
1273,1175,Há Cảo Hẹ - Dim Sum (6 viên),26000.0
811,1175,Phần 6 Viên Thập Cẩm,26000.0
1383,1175,Phần 9 Viên Thập Cẩm,39000.0
1889,1175,"Phần 6 Viên Há Cảo Tôm-Thịt, Xíu Mại",26000.0
80,1175,"Phần 9 Viên Há Cảo Tôm-Thịt, Xíu Mại",39000.0
648,1113,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
655,1113,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
675,1113,Combo Salad Dzui Dzẻ (7578),99000.0
1761,1113,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
521,1113,Combo Nghỉ Giải Lao (7588),109000.0
1783,1113,Couple Combo B (7576),139000.0
1135,1113,Couple Combo A (7575),139000.0
1424,1113,Cơm gà tắm mắm tỏi (1662),59000.0
1179,1113,Xà Lách Lắc,37000.0
1016,1113,6 Miếng Gà McNuggets,55000.0
1529,139,Lẩu Thái - 1200ml,70200.0
1407,139,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,139,Lẩu nấm - 1200ml,70200.0
269,139,Lẩu Đài Bắc - 1200ml,70200.0
1781,139,Lẩu cà chua - 1200ml,70200.0
1441,139,Gầu hoa bò Úc - 100gr,63720.0
209,139,Ba chỉ bò Mỹ - 100gr,52920.0
410,139,Bắp bò Úc - 100gr,63720.0
682,139,Gầu bò Mỹ - 100gr,63720.0
779,139,Thịt bò mỹ vị - 100gr,52920.0
967,299,Súp cua,30000.0
740,299,Súp cua Óc Heo,45000.0
1008,299,Súp cua Đặc Biệt,50000.0
491,299,Súp cua Bắc Thảo,40000.0
757,299,Súp cua Óc Bắc Thảo,50000.0
747,299,Súp cua Óc Tủy,50000.0
411,299,Súp cua nhỏ,20000.0
340,299,Súp cua Tủy,45000.0
437,299,Súp cua Tủy Bắc thảo,50000.0
1196,299,Đặc Biệt Chả Cua,60000.0
648,518,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
655,518,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
675,518,Combo Salad Dzui Dzẻ (7578),99000.0
1761,518,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1783,518,Couple Combo B (7576),139000.0
1135,518,Couple Combo A (7575),139000.0
1424,518,Cơm gà tắm mắm tỏi (1662),59000.0
1179,518,Xà Lách Lắc,37000.0
1016,518,6 Miếng Gà McNuggets,55000.0
1146,518,1 Miếng Gà Rán,38000.0
967,135,Súp cua,30000.0
740,135,Súp cua Óc Heo,45000.0
1008,135,Súp cua Đặc Biệt,50000.0
747,135,Súp cua Óc Tủy,50000.0
978,135,Súp cua bắc thảo,40000.0
757,135,Súp cua Óc Bắc Thảo,50000.0
411,135,Súp cua nhỏ,20000.0
340,135,Súp cua Tủy,45000.0
1803,135,Súp Cua Chả Cua,35000.0
1901,135,Súp Cua Đặc Biệt 2,60000.0
1491,462,Súp Kimchi,57000.0
290,462,Trứng cuộn,48000.0
1171,462,Cơm bokkum thịt bò,53000.0
230,462,Kimbab thịt bò,45000.0
1023,462,Topokki,35000.0
667,462,Mì jajang,45000.0
1652,462,Cơm bulgogi (Bulgogi Bibimbap),53000.0
288,462,Miến Japchae cay,64000.0
396,462,Miến Japchae (không cay),59000.0
1434,462,Súp bulgogi,57000.0
1529,762,Lẩu Thái - 1200ml,70200.0
1570,762,Lẩu nấm - 1200ml,70200.0
1407,762,Lẩu Mala Đài Loan - 1200ml,81000.0
1781,762,Lẩu cà chua - 1200ml,70200.0
269,762,Lẩu Đài Bắc - 1200ml,70200.0
1441,762,Gầu hoa bò Úc - 100gr,63720.0
410,762,Bắp bò Úc - 100gr,63720.0
209,762,Ba chỉ bò Mỹ - 100gr,52920.0
779,762,Thịt bò mỹ vị - 100gr,52920.0
682,762,Gầu bò Mỹ - 100gr,63720.0
1027,213,Combo 1: 2 cá viên + 2 đậu bắp,22000.0
63,213,Combo 4: 2 cá viên + 1 đậu bắp,17000.0
343,213,Combo 5: 2 cá viên + 1 khoai tây chiên + 2 đậu bắp,42000.0
33,213,Khoai Tây Lắc Phô Mai,20000.0
107,213,Tokbokki Lắc Phô Mai,20000.0
925,213,Khoai Tây Chiên,20000.0
1524,213,Da gà lắc phô mai,25000.0
1839,213,Sụm Gà Lắc Phô Mai,27000.0
1804,213,Cá Viên Chiên,6000.0
845,213,Bò Viên,6000.0
1205,496,Combo 4: 1 cá viên + 1 đậu bắp,11000.0
1372,496,Combo 2: 1 xúc xích heo + 1 đậu bắp,21000.0
1027,496,Combo 1: 2 cá viên + 2 đậu bắp,22000.0
343,496,Combo 5: 2 cá viên + 1 khoai tây chiên + 2 đậu bắp,37000.0
1202,496,Combo 3: 1 chả cốm+1 đậu bắp,20000.0
1524,496,Da gà lắc phô mai,20000.0
1471,496,Khoai tây chiên,15000.0
324,496,Khoai tây lắc phô mai,15000.0
1518,496,Tokbokki lắc phô mai,15000.0
841,496,Takoyaki,30000.0
1491,1033,Súp Kimchi,57000.0
1171,1033,Cơm bokkum thịt bò,53000.0
230,1033,Kimbab thịt bò,45000.0
667,1033,Mì jajang,45000.0
1023,1033,Topokki,35000.0
744,1033,Trứng Cuộn,48000.0
1829,1033,Cơm trộn kim chi (Kimchi Bibimbap),53000.0
288,1033,Miến Japchae cay,64000.0
1652,1033,Cơm bulgogi (Bulgogi Bibimbap),53000.0
1852,1033,Topokki ramen,38000.0
1529,365,Lẩu Thái - 1200ml,70200.0
1407,365,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,365,Lẩu nấm - 1200ml,70200.0
269,365,Lẩu Đài Bắc - 1200ml,70200.0
1781,365,Lẩu cà chua - 1200ml,70200.0
209,365,Ba chỉ bò Mỹ - 100gr,52920.0
1441,365,Gầu hoa bò Úc - 100gr,63720.0
410,365,Bắp bò Úc - 100gr,63720.0
682,365,Gầu bò Mỹ - 100gr,63720.0
779,365,Thịt bò mỹ vị - 100gr,52920.0
719,177,Bánh Xèo Tôm Nhảy,30000.0
1077,177,Bánh Tráng,5000.0
354,177,Bánh Xèo Thịt Bò,30000.0
1335,177,"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0
1508,177,Bánh Xèo Mực Tươi Phan Thiết,30000.0
279,177,Bò Nứớng,45000.0
730,177,Gỏi Đu Đủ Tôm Thit,45000.0
1491,1201,Súp Kimchi,57000.0
290,1201,Trứng cuộn,48000.0
1171,1201,Cơm bokkum thịt bò,53000.0
230,1201,Kimbab thịt bò,45000.0
1434,1201,Súp bulgogi,57000.0
1023,1201,Topokki,35000.0
396,1201,Miến Japchae (không cay),59000.0
667,1201,Mì jajang,45000.0
1652,1201,Cơm bulgogi (Bulgogi Bibimbap),53000.0
288,1201,Miến Japchae cay,64000.0
1529,89,Lẩu Thái - 1200ml,70200.0
1407,89,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,89,Lẩu nấm - 1200ml,70200.0
1781,89,Lẩu cà chua - 1200ml,70200.0
269,89,Lẩu Đài Bắc - 1200ml,70200.0
1441,89,Gầu hoa bò Úc - 100gr,63720.0
209,89,Ba chỉ bò Mỹ - 100gr,52920.0
410,89,Bắp bò Úc - 100gr,63720.0
779,89,Thịt bò mỹ vị - 100gr,52920.0
682,89,Gầu bò Mỹ - 100gr,63720.0
719,464,Bánh Xèo Tôm Nhảy,30000.0
412,464,Bánh Tráng 1 Phần,5000.0
354,464,Bánh Xèo Thịt Bò,30000.0
1508,464,Bánh Xèo Mực Tươi Phan Thiết,30000.0
1335,464,"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0
279,464,Bò Nứớng,45000.0
730,464,Gỏi Đu Đủ Tôm Thit,45000.0
1491,157,Súp Kimchi,57000.0
290,157,Trứng cuộn,48000.0
1171,157,Cơm bokkum thịt bò,53000.0
1434,157,Súp bulgogi,57000.0
230,157,Kimbab thịt bò,45000.0
667,157,Mì jajang,45000.0
1652,157,Cơm bulgogi (Bulgogi Bibimbap),53000.0
931,157,Tokbokki phô mai,45000.0
1023,157,Topokki,35000.0
396,157,Miến Japchae (không cay),59000.0
134,178,BÁnh xèo tôm nhảy,30000.0
1556,178,Bánh xèo thịt bò,30000.0
1572,178,"Bánh xèo đặc biệt 3 nhân (tôm, mực, bò)",40000.0
799,178,Bánh xèo mực tươi Phan Thiết,30000.0
1283,178,Gỏi đu đủ tôm thịt,45000.0
755,178,Bánh tráng,5000.0
32,178,Bò nướng,45000.0
1529,821,Lẩu Thái - 1200ml,70200.0
1407,821,Lẩu Mala Đài Loan - 1200ml,81000.0
1570,821,Lẩu nấm - 1200ml,70200.0
269,821,Lẩu Đài Bắc - 1200ml,70200.0
1781,821,Lẩu cà chua - 1200ml,70200.0
1441,821,Gầu hoa bò Úc - 100gr,63720.0
