,food_id,rest_id,food_name,food_price
1296,867,1156,Ss ViênTôm phô mai,6000.0
1297,495,1156,Sushi Viên thanh cua,7000.0
1298,1016,1156,Sushi Viên thập cẩm,8000.0
1299,967,1156,Sushi cơm cuộn Cali,7000.0
1300,1761,1156,Sushi trứng cuộn đắp trứng tôm,7000.0
1301,1709,1156,Sushi trứng tôm cam,9000.0
1302,731,1156,Cơm cuộn chà bông,3000.0
1303,696,1156,Sushi Viên Trứng,6000.0
1304,1623,1156,cơm cuộn thanh cua Nhỏ,4000.0
1305,1491,1156,Sushi cơm cuộn futo,6000.0
1306,443,90,Sushi thanh cua đắp mặt,8000.0
1307,1709,90,Sushi trứng tôm cam,11000.0
1308,112,90,Sushi trứng đắp mặt,8000.0
1309,1054,90,Cơm cuộn chà bông (viên),3000.0
1310,1221,90,Cơm cuộn tôm chiên xù đắp phô mai (viên),7000.0
1311,142,90,Sushi cá hồi mayonnaise,9000.0
1312,1634,90,Cơm cuộn thanh cua (viên),4000.0
1313,1761,90,Sushi trứng cuộn đắp trứng tôm,7000.0
1314,1786,90,Sushi xúc xích đắp mặt,8000.0
1315,1453,90,Sushi cá ngừ mayonnaise,8000.0
1316,1244,580,2 Mỳ ý vừa + 1 Miếng gà giòn vui vẻ + 2 Miếng gà không xương + 1 Bánh…,145000.0
1317,1330,580,2 Gà Sốt Cay + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2 …,149000.0
1318,154,580,2 Gà Giòn Vui Vẻ + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2…,139000.0
1319,1355,580,02 Gà giòn + 02 Mì Ý + 2 Cơm Gà giòn + 02 Khoai vừa + 2 Bánh xoài đào +…,295000.0
1320,992,580,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,85000.0
1321,662,580,1 Miếng Gà Giòn Vui Vẻ,30000.0
1322,590,580,1 Cơm Gà Giòn Vui Vẻ + 1 Súp bí đỏ + 1 Nước ngọt,55000.0
1323,1722,580,1 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,55000.0
1324,1203,580,2 Miếng Gà Giòn Vui Vẻ + 1 Nước ngọt lớn,75000.0
1325,954,580,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên lớn + 1 Nước ngọt lớn,95000.0
1326,436,942,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1327,776,942,Mua 1 tặng 1 Miếng Gà McDonald's kèm nước (4032),58000.0
1328,1580,942,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1329,1236,942,Combo Salad Dzui Dzẻ (7578),99000.0
1330,580,942,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1331,1549,942,Combo Nghỉ Giải Lao (7588),109000.0
1332,1061,942,Couple Combo B (7576),139000.0
1333,434,942,Couple Combo A (7575),139000.0
1334,1423,942,Cơm gà tắm mắm tỏi (1662),59000.0
1335,1512,942,Xà Lách Lắc,37000.0
1336,1540,290,Coca-Cola không đường 1Đ,12000.0
1337,1587,290,COMBO 30 viên Dimsum ngẫu nhiên,112500.0
1338,1395,290,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,227500.0
1339,815,290,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,162500.0
1340,1745,290,Combo Gia Đình 42 Viên Dimsum Ngẫu Nhiên,136500.0
1341,1600,290,Combo 12 Viên GÌ CŨNG ĐƯỢC,45000.0
1342,1174,290,Combo 9 Viên GÌ CŨNG ĐƯỢC,33750.0
1343,586,290,DIMSUM 4 Viên GÌ CŨNG ĐƯỢC,15000.0
1344,886,290,Combo 10 Viên GÌ CŨNG ĐƯỢC,37500.0
1345,604,290,Combo 8 Viên GÌ CŨNG ĐƯỢC,30000.0
1346,1244,238,2 Mỳ ý vừa + 1 Miếng gà giòn vui vẻ + 2 Miếng gà không xương + 1 Bánh…,145000.0
1347,1330,238,2 Gà Sốt Cay + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2 …,149000.0
1348,154,238,2 Gà Giòn Vui Vẻ + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2…,139000.0
1349,44,238,2 Gà Giòn Vui Vẻ + 1 Gà Sốt Cay + 1 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây…,139000.0
1350,482,238,02 Gà giòn + 02 Mì Ý+ 1 Sandwich thịt nướng + 02 Khoai vừa + 03 Nước…,215000.0
1351,1355,238,02 Gà giòn + 02 Mì Ý + 2 Cơm Gà giòn + 02 Khoai vừa + 2 Bánh xoài đào +…,295000.0
1352,662,238,1 Miếng Gà Giòn Vui Vẻ,30000.0
1353,992,238,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,85000.0
1354,1722,238,1 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,55000.0
1355,1203,238,2 Miếng Gà Giòn Vui Vẻ + 1 Nước ngọt lớn,75000.0
1356,436,19,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1357,1580,19,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1358,1236,19,Combo Salad Dzui Dzẻ (7578),99000.0
1359,580,19,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1360,1549,19,Combo Nghỉ Giải Lao (7588),109000.0
1361,1423,19,Cơm gà tắm mắm tỏi (1662),59000.0
1362,1512,19,Xà Lách Lắc,37000.0
1363,330,19,6 Miếng Gà McNuggets,55000.0
1364,1601,19,1 Miếng Gà Rán,38000.0
1365,436,19,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1366,1540,196,Coca-Cola không đường 1Đ,12000.0
1367,1492,196,Combo 20 viên Dimsum Ngẫu Nhiên - Tặng 1 Coca,56000.0
1368,1229,196,"COMBO: Bánh Canh Xương Nạc, Giò Heo + 10 viên Dimsum - Tặng 1 Coca",69600.0
1369,1348,196,Tặng 1 Súp Thịt Bằm - Khi mua 28 Viên Dimsum,78400.0
1370,823,196,COMBO 1 Súp thịt bằm + 28 Viên DIMSUM Gì Cũng Được,96000.0
1371,815,196,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,140000.0
1372,1378,196,COMBO ĐẠI GIA ĐÌNH: 100 Viên Dimsum quán chọn ngẫu nhiên,280000.0
1373,331,196,"COMBO: Bánh Canh Xương Nạc, Giò Heo + Súp thịt bằm + 25 viên…",124400.0
1374,1395,196,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,196000.0
1375,1744,196,Combo 8 viên Dimsum ngẫu nhiên,22400.0
1376,1244,1140,2 Mỳ ý vừa + 1 Miếng gà giòn vui vẻ + 2 Miếng gà không xương + 1 Bánh…,145000.0
1377,1330,1140,2 Gà Sốt Cay + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2 …,149000.0
1378,154,1140,2 Gà Giòn Vui Vẻ + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2…,139000.0
1379,482,1140,02 Gà giòn + 02 Mì Ý+ 1 Sandwich thịt nướng + 02 Khoai vừa + 03 Nước…,215000.0
1380,1355,1140,02 Gà giòn + 02 Mì Ý + 2 Cơm Gà giòn + 02 Khoai vừa + 2 Bánh xoài đào +…,295000.0
1381,662,1140,1 Miếng Gà Giòn Vui Vẻ,30000.0
1382,992,1140,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,85000.0
1383,590,1140,1 Cơm Gà Giòn Vui Vẻ + 1 Súp bí đỏ + 1 Nước ngọt,55000.0
1384,1722,1140,1 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,55000.0
1385,1203,1140,2 Miếng Gà Giòn Vui Vẻ + 1 Nước ngọt lớn,75000.0
1386,436,76,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1387,1580,76,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1388,580,76,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1389,1236,76,Combo Salad Dzui Dzẻ (7578),99000.0
1390,1549,76,Combo Nghỉ Giải Lao (7588),109000.0
1391,1061,76,Couple Combo B (7576),139000.0
1392,434,76,Couple Combo A (7575),139000.0
1393,1423,76,Cơm gà tắm mắm tỏi (1662),59000.0
1394,1512,76,Xà Lách Lắc,37000.0
1395,1601,76,1 Miếng Gà Rán,38000.0
1396,441,541,Combo Đại Gia Đình: 30 Viên Dimsum Ngẫu Nhiên,96000.0
1397,608,541,Tặng Chai Tùy Chọn : Coca/Pepsi/ Ô Long/ Sting Khi Mua 40 Viên Há…,128000.0
1398,562,541,COMBO ĐẠI GIA ĐÌNH: 35 Viên Dimsum Ngẫu Nhiên,112000.0
1399,815,541,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,160000.0
1400,1872,541,Combo 32 Viên GÌ CŨNG ĐƯỢC,102400.0
1401,1395,541,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,224000.0
1402,1740,541,COMBO ĐẠI GIA ĐÌNH: 40 Viên DIMSUM Gì Cũng Được,128000.0
1403,1328,541,Combo 8 Viên Dimsum Ngẫu Nhiên,25600.0
1404,1794,541,Combo 7 Viên Dimsum ngẫu nhiên,22400.0
1405,1803,541,Combo 10 Viên Dimsum Ngẫu Nhiên,32000.0
1406,1244,13,2 Mỳ ý vừa + 1 Miếng gà giòn vui vẻ + 2 Miếng gà không xương + 1 Bánh…,145000.0
1407,1330,13,2 Gà Sốt Cay + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2 …,149000.0
1408,154,13,2 Gà Giòn Vui Vẻ + 2 Mì Ý Sốt Bò Bằm vừa + 1 Khoai tây chiên vừa + 2…,139000.0
1409,1355,13,02 Gà giòn + 02 Mì Ý + 2 Cơm Gà giòn + 02 Khoai vừa + 2 Bánh xoài đào +…,295000.0
1410,482,13,02 Gà giòn + 02 Mì Ý+ 1 Sandwich thịt nướng + 02 Khoai vừa + 03 Nước…,215000.0
1411,662,13,1 Miếng Gà Giòn Vui Vẻ,30000.0
1412,992,13,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,85000.0
1413,1722,13,1 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên vừa + 1 Nước ngọt lớn,55000.0
1414,1203,13,2 Miếng Gà Giòn Vui Vẻ + 1 Nước ngọt lớn,75000.0
1415,954,13,2 Miếng Gà Giòn Vui Vẻ + 1 Khoai tây chiên lớn + 1 Nước ngọt lớn,95000.0
1416,1542,699,COMBO 30 Viên Dimsum Ngẫu Nhiên,112500.0
1417,815,699,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,162500.0
1418,1395,699,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,227500.0
1419,188,699,Combo 6 viên Dimsum ngẫu nhiên,22500.0
1420,147,699,Combo 7 viên Dimsum ngẫu nhiên,26250.0
1421,1744,699,Combo 8 viên Dimsum ngẫu nhiên,30000.0
1422,1366,699,Combo 10 viên Dimsum ngẫu nhiên,37500.0
1423,282,699,DIMSUM 4 viên ngẫu nhiên,15000.0
1424,1030,699,Combo 16 Viên Há Cảo Ngẫu Nhiên,60000.0
1425,1667,699,Combo: 36 VIÊN DIMSUM NGẪU NHIÊN,135000.0
1426,692,1086,Lẩu Thái - 1200ml,70200.0
1427,1046,1086,Lẩu Mala Đài Loan - 1200ml,81000.0
1428,389,1086,Lẩu nấm - 1200ml,70200.0
1429,194,1086,Lẩu Đài Bắc - 1200ml,70200.0
1430,1382,1086,Lẩu cà chua - 1200ml,70200.0
1431,177,1086,Gầu hoa bò Úc - 100gr,63720.0
1432,706,1086,Ba chỉ bò Mỹ - 100gr,52920.0
1433,1195,1086,Bắp bò Úc - 100gr,63720.0
1434,1002,1086,Gầu bò Mỹ - 100gr,63720.0
1435,1907,1086,Thịt bò mỹ vị - 100gr,52920.0
1436,1205,566,Combo 30 Viên Dimsum Ngẫu Nhiên,112500.0
1437,815,566,Combo Đại Gia Đình: 50 Viên Dimsum Ngẫu Nhiên,162500.0
1438,1745,566,Combo Gia Đình 42 Viên Dimsum Ngẫu Nhiên,136500.0
1439,1395,566,COMBO ĐẠI GIA ĐÌNH: 70 VIÊN DIMSUM NGẪU NHIÊN,227500.0
1440,586,566,DIMSUM 4 Viên GÌ CŨNG ĐƯỢC,15000.0
1441,619,566,Combo 3 Viên GÌ CŨNG ĐƯỢC,11250.0
1442,523,566,Combo 6 Viên GÌ CŨNG ĐƯỢC,22500.0
1443,886,566,Combo 10 Viên GÌ CŨNG ĐƯỢC,37500.0
1444,25,566,Combo 17 Viên Há Cảo GÌ CŨNG ĐƯỢC,63750.0
1445,1174,566,Combo 9 Viên GÌ CŨNG ĐƯỢC,33750.0
1446,436,742,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1447,1580,742,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1448,1236,742,Combo Salad Dzui Dzẻ (7578),99000.0
1449,580,742,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1450,1549,742,Combo Nghỉ Giải Lao (7588),109000.0
1451,1061,742,Couple Combo B (7576),139000.0
1452,434,742,Couple Combo A (7575),139000.0
1453,1423,742,Cơm gà tắm mắm tỏi (1662),59000.0
1454,1512,742,Xà Lách Lắc,37000.0
1455,330,742,6 Miếng Gà McNuggets,55000.0
1456,194,373,Lẩu Đài Bắc - 1200ml,70200.0
1457,1046,373,Lẩu Mala Đài Loan - 1200ml,81000.0
1458,389,373,Lẩu nấm - 1200ml,70200.0
1459,692,373,Lẩu Thái - 1200ml,70200.0
1460,1382,373,Lẩu cà chua - 1200ml,70200.0
1461,177,373,Gầu hoa bò Úc - 100gr,63720.0
1462,706,373,Ba chỉ bò Mỹ - 100gr,52920.0
1463,1002,373,Gầu bò Mỹ - 100gr,63720.0
1464,1195,373,Bắp bò Úc - 100gr,63720.0
1465,230,373,Ba chỉ Cừu - 100gr,63720.0
1466,1402,868,Há Cảo Tôm - Dim Sum (6 viên),26000.0
1467,320,868,Xíu Mại - Dimsum (6 viên),26000.0
1468,150,868,Há Cảo Thịt - Dimsum (6 viên),26000.0
1469,276,868,Há Cảo Bắp (6 viên),26000.0
1470,1693,868,Bánh Xếp (6 viên),26000.0
1471,365,868,Há Cảo Hẹ - Dim Sum (6 viên),26000.0
1472,1556,868,Phần 6 Viên Thập Cẩm,26000.0
1473,367,868,Phần 9 Viên Thập Cẩm,39000.0
1474,237,868,"Phần 6 Viên Há Cảo Tôm-Thịt, Xíu Mại",26000.0
1475,1727,868,"Phần 9 Viên Há Cảo Tôm-Thịt, Xíu Mại",39000.0
1476,1402,162,Há Cảo Tôm - Dim Sum (6 viên),26000.0
1477,320,162,Xíu Mại - Dimsum (6 viên),26000.0
1478,1693,162,Bánh Xếp (6 viên),26000.0
1479,150,162,Há Cảo Thịt - Dimsum (6 viên),26000.0
1480,276,162,Há Cảo Bắp (6 viên),26000.0
1481,365,162,Há Cảo Hẹ - Dim Sum (6 viên),26000.0
1482,1556,162,Phần 6 Viên Thập Cẩm,26000.0
1483,367,162,Phần 9 Viên Thập Cẩm,39000.0
1484,237,162,"Phần 6 Viên Há Cảo Tôm-Thịt, Xíu Mại",26000.0
1485,1727,162,"Phần 9 Viên Há Cảo Tôm-Thịt, Xíu Mại",39000.0
1486,436,158,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1487,1580,158,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1488,1236,158,Combo Salad Dzui Dzẻ (7578),99000.0
1489,580,158,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1490,1549,158,Combo Nghỉ Giải Lao (7588),109000.0
1491,1061,158,Couple Combo B (7576),139000.0
1492,434,158,Couple Combo A (7575),139000.0
1493,1423,158,Cơm gà tắm mắm tỏi (1662),59000.0
1494,1512,158,Xà Lách Lắc,37000.0
1495,330,158,6 Miếng Gà McNuggets,55000.0
1496,692,726,Lẩu Thái - 1200ml,70200.0
1497,1046,726,Lẩu Mala Đài Loan - 1200ml,81000.0
1498,389,726,Lẩu nấm - 1200ml,70200.0
1499,194,726,Lẩu Đài Bắc - 1200ml,70200.0
1500,1382,726,Lẩu cà chua - 1200ml,70200.0
1501,177,726,Gầu hoa bò Úc - 100gr,63720.0
1502,706,726,Ba chỉ bò Mỹ - 100gr,52920.0
1503,1195,726,Bắp bò Úc - 100gr,63720.0
1504,1002,726,Gầu bò Mỹ - 100gr,63720.0
1505,1907,726,Thịt bò mỹ vị - 100gr,52920.0
1506,1773,1118,Súp cua,30000.0
1507,1851,1118,Súp cua Óc Heo,45000.0
1508,1650,1118,Súp cua Đặc Biệt,50000.0
1509,2,1118,Súp cua Bắc Thảo,40000.0
1510,391,1118,Súp cua Óc Bắc Thảo,50000.0
1511,1389,1118,Súp cua Óc Tủy,50000.0
1512,1839,1118,Súp cua nhỏ,20000.0
1513,1463,1118,Súp cua Tủy,45000.0
1514,597,1118,Súp cua Tủy Bắc thảo,50000.0
1515,693,1118,Đặc Biệt Chả Cua,60000.0
1516,436,555,Phần Ăn Cỡ Lớn 2 Miếng Gà Rán,108000.0
1517,1580,555,Phần Ăn Cỡ Vừa 2 Miếng Gà Rán,99000.0
1518,1236,555,Combo Salad Dzui Dzẻ (7578),99000.0
1519,580,555,Combo Nghiện Gà-Mua 2 tặng 2 kèm khoai nước (7587),139000.0
1520,1061,555,Couple Combo B (7576),139000.0
1521,434,555,Couple Combo A (7575),139000.0
1522,1423,555,Cơm gà tắm mắm tỏi (1662),59000.0
1523,1512,555,Xà Lách Lắc,37000.0
1524,330,555,6 Miếng Gà McNuggets,55000.0
1525,1601,555,1 Miếng Gà Rán,38000.0
1526,1773,1075,Súp cua,30000.0
1527,1851,1075,Súp cua Óc Heo,45000.0
1528,1650,1075,Súp cua Đặc Biệt,50000.0
1529,1389,1075,Súp cua Óc Tủy,50000.0
1530,40,1075,Súp cua bắc thảo,40000.0
1531,391,1075,Súp cua Óc Bắc Thảo,50000.0
1532,1839,1075,Súp cua nhỏ,20000.0
1533,1463,1075,Súp cua Tủy,45000.0
1534,1586,1075,Súp Cua Chả Cua,35000.0
1535,1172,1075,Súp Cua Đặc Biệt 2,60000.0
1536,1842,93,Súp Kimchi,57000.0
1537,1318,93,Trứng cuộn,48000.0
1538,74,93,Cơm bokkum thịt bò,53000.0
1539,1086,93,Kimbab thịt bò,45000.0
1540,977,93,Topokki,35000.0
1541,1346,93,Mì jajang,45000.0
1542,1608,93,Cơm bulgogi (Bulgogi Bibimbap),53000.0
1543,195,93,Miến Japchae cay,64000.0
1544,200,93,Miến Japchae (không cay),59000.0
1545,1567,93,Súp bulgogi,57000.0
1546,692,226,Lẩu Thái - 1200ml,70200.0
1547,389,226,Lẩu nấm - 1200ml,70200.0
1548,1046,226,Lẩu Mala Đài Loan - 1200ml,81000.0
1549,1382,226,Lẩu cà chua - 1200ml,70200.0
1550,194,226,Lẩu Đài Bắc - 1200ml,70200.0
1551,177,226,Gầu hoa bò Úc - 100gr,63720.0
1552,1195,226,Bắp bò Úc - 100gr,63720.0
1553,706,226,Ba chỉ bò Mỹ - 100gr,52920.0
1554,1907,226,Thịt bò mỹ vị - 100gr,52920.0
1555,1002,226,Gầu bò Mỹ - 100gr,63720.0
1556,1668,1147,Combo 1: 2 cá viên + 2 đậu bắp,22000.0
1557,1698,1147,Combo 4: 2 cá viên + 1 đậu bắp,17000.0
1558,1838,1147,Combo 5: 2 cá viên + 1 khoai tây chiên + 2 đậu bắp,42000.0
1559,1120,1147,Khoai Tây Lắc Phô Mai,20000.0
1560,645,1147,Tokbokki Lắc Phô Mai,20000.0
1561,822,1147,Khoai Tây Chiên,20000.0
1562,1628,1147,Da gà lắc phô mai,25000.0
1563,1853,1147,Sụm Gà Lắc Phô Mai,27000.0
1564,882,1147,Cá Viên Chiên,6000.0
1565,859,1147,Bò Viên,6000.0
1566,1856,63,Combo 4: 1 cá viên + 1 đậu bắp,11000.0
1567,1017,63,Combo 2: 1 xúc xích heo + 1 đậu bắp,21000.0
1568,1668,63,Combo 1: 2 cá viên + 2 đậu bắp,22000.0
1569,1838,63,Combo 5: 2 cá viên + 1 khoai tây chiên + 2 đậu bắp,37000.0
1570,1660,63,Combo 3: 1 chả cốm+1 đậu bắp,20000.0
1571,1628,63,Da gà lắc phô mai,20000.0
1572,285,63,Khoai tây chiên,15000.0
1573,1273,63,Khoai tây lắc phô mai,15000.0
1574,114,63,Tokbokki lắc phô mai,15000.0
1575,1482,63,Takoyaki,30000.0
1576,1842,791,Súp Kimchi,57000.0
1577,74,791,Cơm bokkum thịt bò,53000.0
1578,1086,791,Kimbab thịt bò,45000.0
1579,1346,791,Mì jajang,45000.0
1580,977,791,Topokki,35000.0
1581,1139,791,Trứng Cuộn,48000.0
1582,879,791,Cơm trộn kim chi (Kimchi Bibimbap),53000.0
1583,195,791,Miến Japchae cay,64000.0
1584,1608,791,Cơm bulgogi (Bulgogi Bibimbap),53000.0
1585,1250,791,Topokki ramen,38000.0
1586,692,72,Lẩu Thái - 1200ml,70200.0
1587,1046,72,Lẩu Mala Đài Loan - 1200ml,81000.0
1588,389,72,Lẩu nấm - 1200ml,70200.0
1589,194,72,Lẩu Đài Bắc - 1200ml,70200.0
1590,1382,72,Lẩu cà chua - 1200ml,70200.0
1591,706,72,Ba chỉ bò Mỹ - 100gr,52920.0
1592,177,72,Gầu hoa bò Úc - 100gr,63720.0
1593,1195,72,Bắp bò Úc - 100gr,63720.0
1594,1002,72,Gầu bò Mỹ - 100gr,63720.0
1595,1907,72,Thịt bò mỹ vị - 100gr,52920.0
1596,207,624,Bánh Xèo Tôm Nhảy,30000.0
1597,180,624,Bánh Tráng,5000.0
1598,1674,624,Bánh Xèo Thịt Bò,30000.0
1599,1677,624,"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0
1600,1304,624,Bánh Xèo Mực Tươi Phan Thiết,30000.0
1601,612,624,Bò Nứớng,45000.0
1602,180,624,Bánh Tráng,5000.0
1603,214,624,Gỏi Đu Đủ Tôm Thit,45000.0
1604,1842,731,Súp Kimchi,57000.0
1605,1318,731,Trứng cuộn,48000.0
1606,74,731,Cơm bokkum thịt bò,53000.0
1607,1086,731,Kimbab thịt bò,45000.0
1608,1567,731,Súp bulgogi,57000.0
1609,977,731,Topokki,35000.0
1610,200,731,Miến Japchae (không cay),59000.0
1611,1346,731,Mì jajang,45000.0
1612,1608,731,Cơm bulgogi (Bulgogi Bibimbap),53000.0
1613,195,731,Miến Japchae cay,64000.0
1614,692,962,Lẩu Thái - 1200ml,70200.0
1615,1046,962,Lẩu Mala Đài Loan - 1200ml,81000.0
1616,389,962,Lẩu nấm - 1200ml,70200.0
1617,1382,962,Lẩu cà chua - 1200ml,70200.0
1618,194,962,Lẩu Đài Bắc - 1200ml,70200.0
1619,177,962,Gầu hoa bò Úc - 100gr,63720.0
1620,706,962,Ba chỉ bò Mỹ - 100gr,52920.0
1621,1195,962,Bắp bò Úc - 100gr,63720.0
1622,1907,962,Thịt bò mỹ vị - 100gr,52920.0
1623,1002,962,Gầu bò Mỹ - 100gr,63720.0
1624,207,217,Bánh Xèo Tôm Nhảy,30000.0
1625,1170,217,Bánh Tráng 1 Phần,5000.0
1626,1674,217,Bánh Xèo Thịt Bò,30000.0
1627,1304,217,Bánh Xèo Mực Tươi Phan Thiết,30000.0
1628,1677,217,"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0
1629,612,217,Bò Nứớng,45000.0
1630,214,217,Gỏi Đu Đủ Tôm Thit,45000.0
1631,1170,217,Bánh Tráng 1 Phần,5000.0
1632,1842,31,Súp Kimchi,57000.0
1633,1318,31,Trứng cuộn,48000.0
1634,74,31,Cơm bokkum thịt bò,53000.0
1635,1567,31,Súp bulgogi,57000.0
1636,1086,31,Kimbab thịt bò,45000.0
1637,1346,31,Mì jajang,45000.0
1638,1608,31,Cơm bulgogi (Bulgogi Bibimbap),53000.0
1639,622,31,Tokbokki phô mai,45000.0
1640,977,31,Topokki,35000.0
1641,200,31,Miến Japchae (không cay),59000.0
1642,347,1062,BÁnh xèo tôm nhảy,30000.0
1643,278,1062,Bánh xèo thịt bò,30000.0
1644,1051,1062,"Bánh xèo đặc biệt 3 nhân (tôm, mực, bò)",40000.0
1645,1055,1062,Bánh xèo mực tươi Phan Thiết,30000.0
1646,1777,1062,Gỏi đu đủ tôm thịt,45000.0
1647,1416,1062,Bánh tráng,5000.0
1648,418,1062,Bò nướng,45000.0
1649,692,928,Lẩu Thái - 1200ml,70200.0
1650,1046,928,Lẩu Mala Đài Loan - 1200ml,81000.0
1651,389,928,Lẩu nấm - 1200ml,70200.0
1652,194,928,Lẩu Đài Bắc - 1200ml,70200.0
1653,1382,928,Lẩu cà chua - 1200ml,70200.0
1654,177,928,Gầu hoa bò Úc - 100gr,63720.0
1655,706,928,Ba chỉ bò Mỹ - 100gr,52920.0
1656,1195,928,Bắp bò Úc - 100gr,63720.0
1657,1907,928,Thịt bò mỹ vị - 100gr,52920.0
1658,230,928,Ba chỉ Cừu - 100gr,63720.0
1659,692,1146,Lẩu Thái - 1200ml,70200.0
1660,194,1146,Lẩu Đài Bắc - 1200ml,70200.0
1661,1046,1146,Lẩu Mala Đài Loan - 1200ml,81000.0
1662,389,1146,Lẩu nấm - 1200ml,70200.0
1663,1382,1146,Lẩu cà chua - 1200ml,70200.0
1664,706,1146,Ba chỉ bò Mỹ - 100gr,52920.0
1665,1195,1146,Bắp bò Úc - 100gr,63720.0
1666,177,1146,Gầu hoa bò Úc - 100gr,63720.0
1667,1002,1146,Gầu bò Mỹ - 100gr,63720.0
1668,230,1146,Ba chỉ Cừu - 100gr,63720.0
1669,747,30,Bánh Mì Nem Khoai Nhỏ + Trà Chanh,40000.0
1670,595,30,Combo 5 viên Nem chua rán + 1 Trà Chanh Lài,35000.0
1671,1301,454,Combo 1 Pizza size S + 1 Soft Drink,111000.0
1672,1860,454,PIZZA 1K CHỈ KHI ĂN GÀ,1000.0
1673,1166,454,COMBO NUI BỎ LÒ 69K,69000.0
1674,1301,454,Combo 1 Pizza size S + 1 Soft Drink,111000.0
1675,1662,454,Gà Giòn Xốt Hàn - Truyền Thống,99000.0
1676,1619,454,Gà Giòn Xốt Hàn - Cay,99000.0
1677,768,454,Gà Giòn Xốt Tương Tỏi Hàn Quốc,99000.0
1678,853,454,Pizza Hải Sản Pesto Xanh / Secret Recipe Seafood Pesto,169000.0
1679,442,454,Pizza Hải Sản Đào - Seafood & Peach,169000.0
1680,1535,454,Pizza Hải Sản Nhiệt Đới / Tropical Seafood,139000.0
1681,1501,285,Nem chua rán lớn,69000.0
1682,1430,285,Nem chua rán nhỏ,39000.0
1683,1507,285,50v Nem tươi (5 phần nhỏ),169000.0
1684,269,285,100v Nem tươi (5 phần lớn),299000.0
1685,595,451,Combo 5 viên Nem chua rán + 1 Trà Chanh Lài,35000.0
1686,747,451,Bánh Mì Nem Khoai Nhỏ + Trà Chanh,40000.0
1687,1507,171,50v Nem tươi (5 phần nhỏ),169000.0
