name_food,price_food,link_rest
Miến Japchae (không cay),59000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food
Tokbokki Lắc Phô Mai,20000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Bắp bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-lotte-mart-go-vap
Súp bulgogi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food
Khoai Tây Chiên,20000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Ba chỉ bò Mỹ - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-lotte-mart-go-vap
Da gà lắc phô mai,25000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Thịt bò mỹ vị - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-lotte-mart-go-vap
Sụm Gà Lắc Phô Mai,27000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Gầu bò Mỹ - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-lotte-mart-go-vap
Cá Viên Chiên,6000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Bò Viên,6000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-truong-chinh
Combo 4: 1 cá viên + 1 đậu bắp,11000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Combo 2: 1 xúc xích heo + 1 đậu bắp,21000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Combo 1: 2 cá viên + 2 đậu bắp,22000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Súp Kimchi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Combo 5: 2 cá viên + 1 khoai tây chiên + 2 đậu bắp,37000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Cơm bokkum thịt bò,53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Combo 3: 1 chả cốm+1 đậu bắp,20000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Kimbab thịt bò,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Da gà lắc phô mai,20000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Mì jajang,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Khoai tây chiên,15000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Topokki,35000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Khoai tây lắc phô mai,15000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Trứng Cuộn,48000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Tokbokki lắc phô mai,15000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Lẩu Thái - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Cơm trộn kim chi (Kimchi Bibimbap),53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Takoyaki,30000.0,https://www.foody.vn/ho-chi-minh/zhen-food-tra-sua-ca-vien-chien-le-duc-tho
Lẩu Mala Đài Loan - 1200ml,81000.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Miến Japchae cay,64000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Lẩu nấm - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Cơm bulgogi (Bulgogi Bibimbap),53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Lẩu Đài Bắc - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Topokki ramen,38000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-tri-phuong
Lẩu cà chua - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Ba chỉ bò Mỹ - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Gầu hoa bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Bắp bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Bánh Xèo Tôm Nhảy,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Gầu bò Mỹ - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Bánh Tráng,5000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Thịt bò mỹ vị - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-an-duong-vuong
Bánh Xèo Thịt Bò,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Bánh Xèo Mực Tươi Phan Thiết,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Bò Nứớng,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Bánh Tráng,5000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Gỏi Đu Đủ Tôm Thit,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-ung-van-khiem
Súp Kimchi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Lẩu Thái - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Trứng cuộn,48000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Lẩu Mala Đài Loan - 1200ml,81000.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Cơm bokkum thịt bò,53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Lẩu nấm - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Kimbab thịt bò,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Lẩu cà chua - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Súp bulgogi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Lẩu Đài Bắc - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Topokki,35000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Gầu hoa bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Miến Japchae (không cay),59000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Ba chỉ bò Mỹ - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Mì jajang,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Bắp bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Cơm bulgogi (Bulgogi Bibimbap),53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Thịt bò mỹ vị - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Miến Japchae cay,64000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-trong-tuyen
Gầu bò Mỹ - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-vincom-thu-duc
Bánh Xèo Tôm Nhảy,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Bánh Tráng 1 Phần,5000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Bánh Xèo Thịt Bò,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Bánh Xèo Mực Tươi Phan Thiết,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
"Bánh Xèo Đặc Biệt 3 Nhân (Tôm, Mực, Bò)",40000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Bò Nứớng,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Gỏi Đu Đủ Tôm Thit,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Bánh Tráng 1 Phần,5000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-nguyen-thi-nho
Súp Kimchi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Trứng cuộn,48000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Cơm bokkum thịt bò,53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
BÁnh xèo tôm nhảy,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Súp bulgogi,57000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Bánh xèo thịt bò,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Kimbab thịt bò,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Lẩu Thái - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
"Bánh xèo đặc biệt 3 nhân (tôm, mực, bò)",40000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Mì jajang,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Lẩu Mala Đài Loan - 1200ml,81000.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Bánh xèo mực tươi Phan Thiết,30000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Cơm bulgogi (Bulgogi Bibimbap),53000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Lẩu nấm - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Gỏi đu đủ tôm thịt,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Tokbokki phô mai,45000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Lẩu Đài Bắc - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Bánh tráng,5000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Topokki,35000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Lẩu cà chua - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Bò nướng,45000.0,https://www.foody.vn/ho-chi-minh/banh-xeo-tom-nhay-thanh-dieu-truong-son
Miến Japchae (không cay),59000.0,https://www.foody.vn/ho-chi-minh/hancook-korean-fast-food-nguyen-gia-tri
Gầu hoa bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Ba chỉ bò Mỹ - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Bắp bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Thịt bò mỹ vị - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Ba chỉ Cừu - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-bigc-pandora-truong-chinh
Lẩu Thái - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Lẩu Đài Bắc - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Lẩu Mala Đài Loan - 1200ml,81000.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Bánh Mì Nem Khoai Nhỏ + Trà Chanh,40000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-le-van-sy
Lẩu nấm - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Combo 5 viên Nem chua rán + 1 Trà Chanh Lài,35000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-le-van-sy
Lẩu cà chua - 1200ml,70200.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Ba chỉ bò Mỹ - 100gr,52920.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Bắp bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Gầu hoa bò Úc - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Gầu bò Mỹ - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Ba chỉ Cừu - 100gr,63720.0,https://www.foody.vn/ho-chi-minh/manwah-taiwanese-hotpot-garden-mall
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
PIZZA 1K CHỈ KHI ĂN GÀ,1000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
COMBO NUI BỎ LÒ 69K,69000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Gà Giòn Xốt Hàn - Truyền Thống,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Gà Giòn Xốt Hàn - Cay,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Gà Giòn Xốt Tương Tỏi Hàn Quốc,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Pizza Hải Sản Pesto Xanh / Secret Recipe Seafood Pesto,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Pizza Hải Sản Đào - Seafood & Peach,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Pizza Hải Sản Nhiệt Đới / Tropical Seafood,139000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thi-minh-khai
Nem chua rán lớn,69000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-huynh-thuc-khang
Nem chua rán nhỏ,39000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-huynh-thuc-khang
50v Nem tươi (5 phần nhỏ),169000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-huynh-thuc-khang
100v Nem tươi (5 phần lớn),299000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-huynh-thuc-khang
Combo 5 viên Nem chua rán + 1 Trà Chanh Lài,35000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-su-van-hanh
Bánh Mì Nem Khoai Nhỏ + Trà Chanh,40000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-su-van-hanh
50v Nem tươi (5 phần nhỏ),169000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
100v Nem tươi (5 phần lớn),299000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Coca-Cola không đường 1Đ,12000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
COMBO NUI BỎ LÒ 69K,69000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Bánh Mì Nem Khoai Nhỏ + Trà Chanh,40000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
PIZZA 1K CHỈ KHI ĂN GÀ,1000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Combo 1 người,94000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Combo 2 lớn,138000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Gà Giòn Xốt Hàn - Truyền Thống,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Combo 5 viên Nem chua rán + 1 Trà Chanh Lài,35000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Gà Giòn Xốt Hàn - Cay,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Combo 2 người,179000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Gà Giòn Xốt Tương Tỏi Hàn Quốc,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Combo văn phòng,345000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Pizza Hải Sản Pesto Xanh / Secret Recipe Seafood Pesto,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Nem chua rán lớn,69000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-to-hien-thanh
Pizza Hải Sản Đào - Seafood & Peach,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Há cảo (3 pcs),82000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Pizza Hải Sản Nhiệt Đới / Tropical Seafood,139000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-dai-hanh
Xíu mại tôm thịt với nấm hương (3 pcs),70000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Sò điệp & nấm cảo (3 pcs),106000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Bánh cuốn tôm tươi (3 pcs),90000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Bánh cuốn sò điệp tươi (3 pcs),90000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Chân gà hấp tương quế lâm,84000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Bánh bao kim sa (3 pcs),75000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Đậu hủ hầm hải sản tay cầm,226000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Hoành thánh tôm chiên (3 pcs),70000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Chạo tôm chiên giòn nhân phô mai (3 pcs),100000.0,https://www.foody.vn/ho-chi-minh/bao-bei-chinese-restaurant
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
COMBO NUI BỎ LÒ 69K,69000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
PIZZA 1K CHỈ KHI ĂN GÀ,1000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Gà Giòn Xốt Hàn - Truyền Thống,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Gà Giòn Xốt Tương Tỏi Hàn Quốc,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Gà Giòn Xốt Hàn - Cay,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Pizza Hải Sản Pesto Xanh / Secret Recipe Seafood Pesto,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Pizza Hải Sản Đào - Seafood & Peach,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
Pizza Hải Sản Nhiệt Đới / Tropical Seafood,139000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-le-van-sy
50v Nem tươi (5 phần nhỏ),169000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
100v Nem tươi (5 phần lớn),299000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Coca-Cola không đường 1Đ,12000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Combo 2 lớn,138000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Combo 1 người,94000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Combo 2 người,179000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Combo văn phòng,345000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Nem chua rán lớn,69000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Bánh giò Đông Các,45000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Nem chua rán nhỏ,39000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-nguyen-gia-tri
Cơm tấm sườn chả,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Cơm tấm sườn trứng,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Cơm tấm sườn bì,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
PIZZA 1K CHỈ KHI ĂN GÀ,1000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Cơm tấm sườn chả,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
COMBO NUI BỎ LÒ 69K,69000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Cơm tấm sườn trứng,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Combo 1 Pizza size S + 1 Soft Drink,111000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Cơm tấm sườn bì,45000.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Gà Giòn Xốt Hàn - Cay,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Cơm tấm sườn cốt lết nướng,77760.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Gà Giòn Xốt Tương Tỏi Hàn Quốc,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
50v Nem tươi (5 phần nhỏ),169000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-tran-thu-do
Cơm Tấm Sườn Cốt Lết Bì Chả,89640.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Gà Giòn Xốt Hàn - Truyền Thống,99000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
100v Nem tươi (5 phần lớn),299000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-tran-thu-do
Cơm Tấm Sườn Cốt Lết 7 Món,101520.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Pizza Hải Sản Pesto Xanh / Secret Recipe Seafood Pesto,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
Coca-Cola không đường 1Đ,12000.0,https://www.foody.vn/ho-chi-minh/hanoi-ngon-nem-chua-ran-an-vat-chuan-ha-noi-tran-thu-do
Cơm tấm sườn cốt lết + trứng gà,83160.0,https://www.foody.vn/ho-chi-minh/com-tam-cali-8-vo-van-tan
Pizza Hải Sản Đào - Seafood & Peach,169000.0,https://www.foody.vn/ho-chi-minh/the-pizza-company-nguyen-thai-hoc
